name,category,latitude,longitude,city,borough,street,postal_code,state,region,review_rating,review_count,open_hours,open_hours_monday,open_hours_tuesday,open_hours_wednesday,open_hours_thursday,open_hours_friday,open_hours_saturday,price_range,open_hours_sunday,has_toilet,has_restaurant,wheelchair_accessible,good_for_kids,good_for_kids_birthday,has_parking,has_free_parking,requires_appointment,tickets_in_advance,outdoor_seating,delivery_available,dine_in,great_coffee,great_food,cash_only,google_maps_url,source,popularity_score,destination_id
Lukman Batik Workshop,Artistic handicrafts,-7.803328,110.362028,Yogyakarta City,"Ngupasan, Gondomanan","Gg. KH. Zamhari No.257, RT.50/RW.13",55122,Special Region of Yogyakarta,Yogyakarta,5.0,35,Sen: 1.00–5.00 pm | Sel: 1.00–5.00 pm | Rab: 1.00–5.00 pm | Kam: 1.00–5.00 pm | Jum: 1.00–5.00 pm | Sab: 9.00 am–3.00 pm | Min: 9.00 am–3.00 pm,1.00–5.00 pm,1.00–5.00 pm,1.00–5.00 pm,1.00–5.00 pm,1.00–5.00 pm,9.00 am–3.00 pm,,9.00 am–3.00 pm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Lukman+Batik+Workshop/data=!4m7!3m6!1s0x2e7a578e89e4e9a1:0xd8915989d3c2348d!8m2!3d-7.8033276!4d110.3620284!16s%2Fg%2F1pzq6rmg5!19sChIJoenkiY5Xei4RjTTC04lZkdg?authuser=0&hl=en&rclk=1,google_maps,0.7235,0x2e7a578e89e4e9a1_0xd8915989d3c2348d
Yuan Art Batik Kayu Krebet,Shopping mall,-7.854162,110.301538,Bantul Regency,"Krebet, Sendangsari, Bantul",,55751,Special Region of Yogyakarta,Yogyakarta,4.4,50,Sen: 8.00 am–5.30 pm | Sel: 8.00 am–7.00 pm | Rab: 8.00 am–5.30 pm | Kam: 8.00 am–6.00 pm | Jum: 8.00 am–5.30 pm | Sab: 8.00 am–6.00 pm | Min: 8.00 am–5.30 pm,8.00 am–5.30 pm,8.00 am–7.00 pm,8.00 am–5.30 pm,8.00 am–6.00 pm,8.00 am–5.30 pm,8.00 am–6.00 pm,,8.00 am–5.30 pm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Yuan+Art+Batik+Kayu+Krebet/data=!4m7!3m6!1s0x2e7af8ec240f8647:0x4c5da9cb46604e65!8m2!3d-7.8541615!4d110.3015378!16s%2Fg%2F11bx1sgr8d!19sChIJR4YPJOz4ei4RZU5gRsupXUw?authuser=0&hl=en&rclk=1,google_maps,0.6639,0x2e7af8ec240f8647_0x4c5da9cb46604e65
Teras Malioboro Ketandan,Souvenir store,-7.797967,110.366011,Yogyakarta City,"Ngupasan, Gondomanan","6928+Q8H, Jl. Ketandan Kulon",55122,Special Region of Yogyakarta,Yogyakarta,4.6,237,Setiap hari: 6.00 am–12.00 am,6.00 am–12.00 am,6.00 am–12.00 am,6.00 am–12.00 am,6.00 am–12.00 am,6.00 am–12.00 am,6.00 am–12.00 am,,6.00 am–12.00 am,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Teras+Malioboro+Ketandan/data=!4m7!3m6!1s0x2e7a570055cbf1af:0xaac3566d339a5d98!8m2!3d-7.7979669!4d110.3660107!16s%2Fg%2F11wvw27kjt!19sChIJr_HLVQBXei4RmF2aM21Ww6o?authuser=0&hl=en&rclk=1,google_maps,0.742,0x2e7a570055cbf1af_0xaac3566d339a5d98
Batik Jumput Jogja Ibu Sejahtera,Chamber of handicrafts,-7.80748,110.382539,Yogyakarta City,"Tahunan, Umbulharjo",Jl. Soga No.33,55167,Special Region of Yogyakarta,Yogyakarta,4.9,52,Setiap hari: 8.00 am–9.00 pm,8.00 am–9.00 pm,8.00 am–9.00 pm,8.00 am–9.00 pm,8.00 am–9.00 pm,8.00 am–9.00 pm,8.00 am–9.00 pm,,8.00 am–9.00 pm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Batik+Jumput+Jogja+Ibu+Sejahtera/data=!4m7!3m6!1s0x2e7a5777400730f7:0x2e7cbebd10de7798!8m2!3d-7.80748!4d110.3825391!16s%2Fg%2F1pzvc12vq!19sChIJ9zAHQHdXei4RmHfeEL2-fC4?authuser=0&hl=en&rclk=1,google_maps,0.7253,0x2e7a5777400730f7_0x2e7cbebd10de7798
Senthir Market,Market,-7.799243,110.366808,Yogyakarta City,"Ngupasan, Gondomanan",Jl. Pabringan No.Selatan,55122,Special Region of Yogyakarta,Yogyakarta,4.3,2232,Setiap hari: 5.30–11.00 pm,5.30–11.00 pm,5.30–11.00 pm,5.30–11.00 pm,5.30–11.00 pm,5.30–11.00 pm,5.30–11.00 pm,,5.30–11.00 pm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Senthir+Market/data=!4m7!3m6!1s0x2e7a57889d0715fb:0x5216ab89da0751f8!8m2!3d-7.7992434!4d110.3668084!16s%2Fg%2F1hm1y1423!19sChIJ-xUHnYhXei4R-FEH2omrFlI?authuser=0&hl=en&rclk=1,google_maps,0.7839,0x2e7a57889d0715fb_0x5216ab89da0751f8
Pujokusuman Traditional Market,Traditional market,-7.813789,110.369369,Yogyakarta City,"Keparakan, Mergangsan","59P9+GR3, Jl. Kol. Sugiyono No.9",55152,Special Region of Yogyakarta,Yogyakarta,4.5,352,Setiap hari: 5.00 am–1.00 pm,5.00 am–1.00 pm,5.00 am–1.00 pm,5.00 am–1.00 pm,5.00 am–1.00 pm,5.00 am–1.00 pm,5.00 am–1.00 pm,,5.00 am–1.00 pm,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Pujokusuman+Traditional+Market/data=!4m7!3m6!1s0x2e7a5799aaa63c5b:0xb191493a7eeeb16b!8m2!3d-7.8137893!4d110.3693695!16s%2Fg%2F11g6nhb58y!19sChIJWzymqplXei4Ra7HufjpJkbE?authuser=0&hl=en&rclk=1,google_maps,0.7437,0x2e7a5799aaa63c5b_0xb191493a7eeeb16b
Giwangan Market,Traditional market,-7.833073,110.388426,Yogyakarta City,"Pasar, Giwangan, Umbulharjo",,55163,Special Region of Yogyakarta,Yogyakarta,4.4,4760,Sen: 5.00 am–9.00 pm | Sel: 5.00 am–9.00 pm | Rab: 5.00 am–9.00 pm | Kam: 5.00 am–9.00 pm | Jum: Open 24 hours | Sab: 5.00 am–9.00 pm | Min: 5.00 am–9.00 pm,5.00 am–9.00 pm,5.00 am–9.00 pm,5.00 am–9.00 pm,5.00 am–9.00 pm,Open 24 hours,5.00 am–9.00 pm,,5.00 am–9.00 pm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Giwangan+Market/data=!4m7!3m6!1s0x2e7a570345c234dd:0x80372ea75c77707e!8m2!3d-7.8330735!4d110.3884263!16s%2Fg%2F11b7kjyjy3!19sChIJ3TTCRQNXei4RfnB3XKcuN4A?authuser=0&hl=en&rclk=1,google_maps,0.8222,0x2e7a570345c234dd_0x80372ea75c77707e
Sentul Market Yogyakarta,Market,-7.80185,110.377199,Yogyakarta City,"Gunungketur, Pakualaman","Ps. Sentul, Jl. Sultan Agung No.52",55166,Special Region of Yogyakarta,Yogyakarta,4.4,2003,Setiap hari: 4.00 am–12.00 pm,4.00 am–12.00 pm,4.00 am–12.00 pm,4.00 am–12.00 pm,4.00 am–12.00 pm,4.00 am–12.00 pm,4.00 am–12.00 pm,,4.00 am–12.00 pm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Sentul+Market+Yogyakarta/data=!4m7!3m6!1s0x2e7a5782135700a9:0x9f5e811571ff616d!8m2!3d-7.8018497!4d110.3771988!16s%2Fg%2F1hm4q9lb_!19sChIJqQBXE4JXei4RbWH_cRWBXp8?authuser=0&hl=en&rclk=1,google_maps,0.7921,0x2e7a5782135700a9_0x9f5e811571ff616d
Pasar Karangwaru(꧋ꦥꦱꦂꦏꦫꦁꦮꦫꦸ),Traditional market,-7.772778,110.361617,Yogyakarta City,"Karangwaru, Tegalrejo",69G6+VJQ,55241,Special Region of Yogyakarta,Yogyakarta,4.4,379,Setiap hari: 7.00 am–1.00 pm,7.00 am–1.00 pm,7.00 am–1.00 pm,7.00 am–1.00 pm,7.00 am–1.00 pm,7.00 am–1.00 pm,7.00 am–1.00 pm,,7.00 am–1.00 pm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Pasar+Karangwaru%28%EA%A7%8B%EA%A6%A5%EA%A6%B1%EA%A6%82%EA%A6%8F%EA%A6%AB%EA%A6%81%EA%A6%AE%EA%A6%AB%EA%A6%B8%29/data=!4m7!3m6!1s0x2e7a5846dc4ce3b3:0x2637efb9709d9528!8m2!3d-7.7727776!4d110.3616169!16s%2Fg%2F11c54bq5fb!19sChIJs-NM3EZYei4RKJWdcLnvNyY?authuser=0&hl=en&rclk=1,google_maps,0.7343,0x2e7a5846dc4ce3b3_0x2637efb9709d9528
Satwa and Tanaman Hias Market Yogyakarta,Pet store,-7.825143,110.355105,Yogyakarta City,"Gedongkiwo, Mantrijeron",Jl. Bantul No.1,55142,Special Region of Yogyakarta,Yogyakarta,4.5,22372,Setiap hari: 10.00 am–4.30 pm,10.00 am–4.30 pm,10.00 am–4.30 pm,10.00 am–4.30 pm,10.00 am–4.30 pm,10.00 am–4.30 pm,10.00 am–4.30 pm,,10.00 am–4.30 pm,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,https://www.google.com/maps/place/Satwa+and+Tanaman+Hias+Market+Yogyakarta/data=!4m7!3m6!1s0x2e7a57c7f7d8553b:0xa542b2a515032e3a!8m2!3d-7.8251426!4d110.3551054!16s%2Fg%2F11bc6vk793!19sChIJO1XY98dXei4ROi4DFaWyQqU?authuser=0&hl=en&rclk=1,google_maps,0.888,0x2e7a57c7f7d8553b_0xa542b2a515032e3a
Pasar Senen,Traditional market,-7.795639,110.361297,Yogyakarta City,"Ngampilan, Gedong Tengen",Jl. Jogonegaran No.13,55272,Special Region of Yogyakarta,Yogyakarta,4.6,283,Setiap hari: 6.00 am–1.00 pm,6.00 am–1.00 pm,6.00 am–1.00 pm,6.00 am–1.00 pm,6.00 am–1.00 pm,6.00 am–1.00 pm,6.00 am–1.00 pm,,6.00 am–1.00 pm,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Pasar+Senen/data=!4m7!3m6!1s0x2e7a5827516ba389:0x5b0c107dea397037!8m2!3d-7.7956394!4d110.3612975!16s%2Fg%2F11c6y_vxd_!19sChIJiaNrUSdYei4RN3A56n0QDFs?authuser=0&hl=en&rclk=1,google_maps,0.7481,0x2e7a5827516ba389_0x5b0c107dea397037
Bakul sayur,Traditional market,-7.780972,110.388592,Yogyakarta City,"Demangan, Gondokusuman",Pasar Demangan,55522,Special Region of Yogyakarta,Yogyakarta,4.3,3479,Sen: Closed | Sel: 5.30–10.00 am | Rab: 5.30–10.00 am | Kam: 5.30–10.00 am | Jum: Closed | Sab: Closed | Min: 5.30–10.00 am,Closed,5.30–10.00 am,5.30–10.00 am,5.30–10.00 am,Closed,Closed,,5.30–10.00 am,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Bakul+sayur/data=!4m7!3m6!1s0x2e7a59cf16996e03:0xe644d46c16427bcd!8m2!3d-7.7809722!4d110.388592!16s%2Fg%2F1hm58bccq!19sChIJA26ZFs9Zei4RzXtCFmzUROY?authuser=0&hl=en&rclk=1,google_maps,0.7993,0x2e7a59cf16996e03_0xe644d46c16427bcd
Pasar Gading,Traditional market,-7.8142,110.362914,Yogyakarta City,Mantrijeron,59P7+85F,55143,Special Region of Yogyakarta,Yogyakarta,4.4,450,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,Open 24 hours,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Pasar+Gading/data=!4m7!3m6!1s0x2e7a5796570dd47d:0xb949e0c2071ee265!8m2!3d-7.8142!4d110.3629144!16s%2Fg%2F11cjhl92sm!19sChIJfdQNV5ZXei4RZeIeB8LgSbk?authuser=0&hl=en&rclk=1,google_maps,0.7403,0x2e7a5796570dd47d_0xb949e0c2071ee265
Pasar Tradisional Telogorejo,Market,-7.780264,110.337461,Sleman Regency,"Patran, Banyuraden, Gamping",,55293,Special Region of Yogyakarta,Yogyakarta,4.5,149,Sen: 5.00 am–8.00 pm | Sel: 5.00 am–8.00 pm | Rab: 5.00 am–8.00 pm | Kam: 5.00 am–8.00 pm | Jum: 5.00 am–8.00 pm | Sab: 5.00 am–5.00 pm | Min: 5.00 am–5.00 pm,5.00 am–8.00 pm,5.00 am–8.00 pm,5.00 am–8.00 pm,5.00 am–8.00 pm,5.00 am–8.00 pm,5.00 am–5.00 pm,,5.00 am–5.00 pm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Pasar+Tradisional+Telogorejo/data=!4m7!3m6!1s0x2e7a59d31486f8db:0xe6198e92405b4528!8m2!3d-7.7802642!4d110.3374606!16s%2Fg%2F11m21cw5tw!19sChIJ2_iGFNNZei4RKEVbQJKOGeY?authuser=0&hl=en&rclk=1,google_maps,0.7139,0x2e7a59d31486f8db_0xe6198e92405b4528
Talok Traditional Market,Market,-7.788996,110.390605,Yogyakarta City,"Baciro, Gondokusuman",Jl. Tri Dharma,55225,Special Region of Yogyakarta,Yogyakarta,4.4,738,Setiap hari: 6.00–11.00 am,6.00–11.00 am,6.00–11.00 am,6.00–11.00 am,6.00–11.00 am,6.00–11.00 am,6.00–11.00 am,,6.00–11.00 am,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Talok+Traditional+Market/data=!4m7!3m6!1s0x2e7a59d0ada64273:0x9936cd5231a3e683!8m2!3d-7.7889964!4d110.3906049!16s%2Fg%2F1pzswn1yr!19sChIJc0KmrdBZei4Rg-ajMVLNNpk?authuser=0&hl=en&rclk=1,google_maps,0.7574,0x2e7a59d0ada64273_0x9936cd5231a3e683
Pasar Sore Ramadhan Kampung Kauman Yogyakarta,Market,-7.801484,110.361428,Yogyakarta City,"Ngupasan, Gondomanan","59X6+CH3, Gg. Pasar Tiban",55122,Special Region of Yogyakarta,Yogyakarta,4.5,330,Setiap hari: 3.00–6.00 pm,3.00–6.00 pm,3.00–6.00 pm,3.00–6.00 pm,3.00–6.00 pm,3.00–6.00 pm,3.00–6.00 pm,,3.00–6.00 pm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Pasar+Sore+Ramadhan+Kampung+Kauman+Yogyakarta/data=!4m7!3m6!1s0x2e7a578eb2a11c7b:0xa808089d2275857e!8m2!3d-7.801484!4d110.3614278!16s%2Fg%2F11bzq4qnn6!19sChIJexyhso5Xei4RfoV1Ip0ICKg?authuser=0&hl=en&rclk=1,google_maps,0.7415,0x2e7a578eb2a11c7b_0xa808089d2275857e
Piyungan Market,Market,-7.83639,110.470855,Bantul Regency,"Sandeyan, Srimulyo, Piyungan",Jl. Jogja - Wonosari No.KM.13,55792,Special Region of Yogyakarta,Yogyakarta,4.5,1455,Setiap hari: 5.00 am–3.00 am,5.00 am–3.00 am,5.00 am–3.00 am,5.00 am–3.00 am,5.00 am–3.00 am,5.00 am–3.00 am,5.00 am–3.00 am,,5.00 am–3.00 am,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Piyungan+Market/data=!4m7!3m6!1s0x2e7a51a595348e9b:0x3cc1a2495d3f38e0!8m2!3d-7.8363897!4d110.4708546!16s%2Fg%2F11fx648dgj!19sChIJm440laVRei4R4Dg_XUmiwTw?authuser=0&hl=en&rclk=1,google_maps,0.793,0x2e7a51a595348e9b_0x3cc1a2495d3f38e0
Tamansari Traditional Market,Traditional market,-7.809368,110.355934,Yogyakarta City,"Gedongkiwo, Mantrijeron","59R4+793, Jl. Suryowijayan",55142,Special Region of Yogyakarta,Yogyakarta,4.4,180,Setiap hari: 6.00–11.00 am,6.00–11.00 am,6.00–11.00 am,6.00–11.00 am,6.00–11.00 am,6.00–11.00 am,6.00–11.00 am,,6.00–11.00 am,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Tamansari+Traditional+Market/data=!4m7!3m6!1s0x2e7a579326bc40f1:0xe99a064206730f4d!8m2!3d-7.8093681!4d110.3559341!16s%2Fg%2F11b6371ml7!19sChIJ8UC8JpNXei4RTQ9zBkIGmuk?authuser=0&hl=en&rclk=1,google_maps,0.7084,0x2e7a579326bc40f1_0xe99a064206730f4d
Pasar Serangan Yogyakarta,Market,-7.80075,110.354145,Yogyakarta City,"Pakuncen, Wirobrajan",Jl. R. E. Martadinata No.2,55253,Special Region of Yogyakarta,Yogyakarta,4.6,35,Setiap hari: 4.00 am–12.00 pm,4.00 am–12.00 pm,4.00 am–12.00 pm,4.00 am–12.00 pm,4.00 am–12.00 pm,4.00 am–12.00 pm,4.00 am–12.00 pm,,4.00 am–12.00 pm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Pasar+Serangan+Yogyakarta/data=!4m7!3m6!1s0x2e7a57158f58f6cf:0x4fe41a79c45c355a!8m2!3d-7.8007505!4d110.3541454!16s%2Fg%2F11sf5sny3d!19sChIJz_ZYjxVXei4RWjVcxHka5E8?authuser=0&hl=en&rclk=1,google_maps,0.6755,0x2e7a57158f58f6cf_0x4fe41a79c45c355a
Pasar Gedong Kuning,Market,-7.803422,110.398774,Yogyakarta City,"Rejowinangun, Kotagede","Pasar Gedong Kuning, Jl. Kebun Raya",55171,Special Region of Yogyakarta,Yogyakarta,4.4,278,Setiap hari: 6.00–11.00 am,6.00–11.00 am,6.00–11.00 am,6.00–11.00 am,6.00–11.00 am,6.00–11.00 am,6.00–11.00 am,,6.00–11.00 am,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Pasar+Gedong+Kuning/data=!4m7!3m6!1s0x2e7a576636285eeb:0x561b29051d24f6f8!8m2!3d-7.803422!4d110.398774!16s%2Fg%2F1hm31vhvg!19sChIJ614oNmZXei4R-PYkHQUpG1Y?authuser=0&hl=en&rclk=1,google_maps,0.7235,0x2e7a576636285eeb_0x561b29051d24f6f8
Pasar Desa Caturtunggal,Market,-7.780738,110.400208,Sleman Regency,"Tempel, Caturtunggal, Depok",No Jl. Walesdadi Sulipto No.317,55281,Special Region of Yogyakarta,Yogyakarta,4.6,76,Setiap hari: 5.00 am–12.00 pm,5.00 am–12.00 pm,5.00 am–12.00 pm,5.00 am–12.00 pm,5.00 am–12.00 pm,5.00 am–12.00 pm,5.00 am–12.00 pm,,5.00 am–12.00 pm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Pasar+Desa+Caturtunggal/data=!4m7!3m6!1s0x2e7a59c25da3e1a3:0x71deafe1afac89c7!8m2!3d-7.7807378!4d110.4002077!16s%2Fg%2F11cjnpm8by!19sChIJo-GjXcJZei4Rx4msr-Gv3nE?authuser=0&hl=en&rclk=1,google_maps,0.7025,0x2e7a59c25da3e1a3_0x71deafe1afac89c7
Pasar Janten,Market,-7.793532,110.344191,Bantul Regency,"Cobongan, Ngestiharjo, Kasihan",Jl. Amarta,55184,Special Region of Yogyakarta,Yogyakarta,4.4,691,Sen: 6.00–9.00 pm | Sel: 6.00–9.00 pm | Rab: 6.00–9.00 pm | Kam: 6.00–9.00 pm | Jum: 6.00–9.00 pm | Sab: Closed | Min: 6.00–9.00 pm,6.00–9.00 pm,6.00–9.00 pm,6.00–9.00 pm,6.00–9.00 pm,6.00–9.00 pm,Closed,,6.00–9.00 pm,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Pasar+Janten/data=!4m7!3m6!1s0x2e7a581cc1eb3681:0x6cd460dd2c6d9e9c!8m2!3d-7.7935316!4d110.3441906!16s%2Fg%2F11cs4j2b6w!19sChIJgTbrwRxYei4RnJ5tLN1g1Gw?authuser=0&hl=en&rclk=1,google_maps,0.7552,0x2e7a581cc1eb3681_0x6cd460dd2c6d9e9c
Gamping Traditional Market,Traditional market,-7.800825,110.323691,Sleman Regency,"Gamping Tengah, Ambarketawang, Gamping",Jalan Raya Wates-Jogjakarta No.Km 4.5,55294,Special Region of Yogyakarta,Yogyakarta,4.6,374,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Gamping+Traditional+Market/data=!4m7!3m6!1s0x2e7af9b2700a92cf:0x204add1214fabe!8m2!3d-7.8008245!4d110.3236906!16s%2Fg%2F11qq_pvwbm!19sChIJz5IKcLL5ei4RvvoUEt1KIAA?authuser=0&hl=en&rclk=1,google_maps,0.7578,0x2e7af9b2700a92cf_0x204add1214fabe
Pasar Klithikan Sentir,Flea market,-7.799185,110.366411,Yogyakarta City,"Ngupasan, Gondomanan",6928+8HF,55122,Special Region of Yogyakarta,Yogyakarta,4.5,198,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Pasar+Klithikan+Sentir/data=!4m7!3m6!1s0x2e7a574ad93fa65b:0x639a17d59161ac8c!8m2!3d-7.799185!4d110.366411!16s%2Fg%2F11rg18dtlb!19sChIJW6Y_2UpXei4RjKxhkdUXmmM?authuser=0&hl=en&rclk=1,google_maps,0.7237,0x2e7a574ad93fa65b_0x639a17d59161ac8c
Pasar Kluwih,Market,-7.80958,110.36578,Yogyakarta City,"Panembahan, Kraton","59R8+586, Jl. Suryoputran",55131,Special Region of Yogyakarta,Yogyakarta,4.8,23,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Pasar+Kluwih/data=!4m7!3m6!1s0x2e7a57993dd3daef:0x345928e06c82d6a9!8m2!3d-7.80958!4d110.36578!16s%2Fg%2F11qgyq596s!19sChIJ79rTPZlXei4RqdaCbOAoWTQ?authuser=0&hl=en&rclk=1,google_maps,0.6849,0x2e7a57993dd3daef_0x345928e06c82d6a9
Klithikan Pakuncen Market,Business center,-7.797355,110.3535,Yogyakarta City,"Pakuncen, Wirobrajan",Jl. HOS Cokroaminoto No.34,55253,Special Region of Yogyakarta,Yogyakarta,4.3,13522,Setiap hari: 10.00 am–11.00 pm,10.00 am–11.00 pm,10.00 am–11.00 pm,10.00 am–11.00 pm,10.00 am–11.00 pm,10.00 am–11.00 pm,10.00 am–11.00 pm,,10.00 am–11.00 pm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Klithikan+Pakuncen+Market/data=!4m7!3m6!1s0x2e7a57f5664d16f1:0x40c72b40294c7912!8m2!3d-7.7973553!4d110.3534996!16s%2Fg%2F1hm49zct5!19sChIJ8RZNZvVXei4REnlMKUArx0A?authuser=0&hl=en&rclk=1,google_maps,0.8465,0x2e7a57f5664d16f1_0x40c72b40294c7912
Pasar Terban,Market,-7.781239,110.37236,Yogyakarta City,"Terban, Gondokusuman","699C+GXV Pasar Terban, Jl. C. Simanjuntak No.21",55223,Special Region of Yogyakarta,Yogyakarta,4.1,685,Setiap hari: 5.00 am–10.00 pm,5.00 am–10.00 pm,5.00 am–10.00 pm,5.00 am–10.00 pm,5.00 am–10.00 pm,5.00 am–10.00 pm,5.00 am–10.00 pm,,5.00 am–10.00 pm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Pasar+Terban/data=!4m7!3m6!1s0x2e7a58315941ca43:0xfb63bb0c46867c25!8m2!3d-7.7812392!4d110.3723595!16s%2Fg%2F1hm4t1gv0!19sChIJQ8pBWTFYei4RJXyGRgy7Y_s?authuser=0&hl=en&rclk=1,google_maps,0.7189,0x2e7a58315941ca43_0xfb63bb0c46867c25
Prawirotaman Traditional Market,Market,-7.820011,110.368129,Yogyakarta City,"Brontokusuman, Mergangsan",Jl. Parangtritis No.103,55153,Special Region of Yogyakarta,Yogyakarta,4.5,3175,Setiap hari: 5.00 am–12.00 pm,5.00 am–12.00 pm,5.00 am–12.00 pm,5.00 am–12.00 pm,5.00 am–12.00 pm,5.00 am–12.00 pm,5.00 am–12.00 pm,,5.00 am–12.00 pm,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Prawirotaman+Traditional+Market/data=!4m7!3m6!1s0x2e7a57a33e0c1417:0xa0d0b8f317802062!8m2!3d-7.8200112!4d110.368129!16s%2Fg%2F11bysjx1j8!19sChIJFxQMPqNXei4RYiCAF_O40KA?authuser=0&hl=en&rclk=1,google_maps,0.8201,0x2e7a57a33e0c1417_0xa0d0b8f317802062
Kalasan Market,Traditional market,-7.769888,110.468882,Sleman Regency,"Glondong, Tirtomartani, Sleman","6FJ9+2HR, Tirto Martani, Kalasan",55571,Special Region of Yogyakarta,Yogyakarta,4.3,1293,Setiap hari: 5.00 am–4.00 pm,5.00 am–4.00 pm,5.00 am–4.00 pm,5.00 am–4.00 pm,5.00 am–4.00 pm,5.00 am–4.00 pm,5.00 am–4.00 pm,,5.00 am–4.00 pm,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Kalasan+Market/data=!4m7!3m6!1s0x2e7a5a57188d57b7:0xfcd5c7f6119da3c!8m2!3d-7.7698882!4d110.4688825!16s%2Fg%2F11b7y7x5hw!19sChIJt1eNGFdaei4RPNoZYX9czQ8?authuser=0&hl=en&rclk=1,google_maps,0.7649,0x2e7a5a57188d57b7_0xfcd5c7f6119da3c
Pasar Niten Baru,Traditional market,-7.840031,110.350342,Bantul Regency,"Glondong, Tirtonirmolo, Kasihan",5952+X4P,55184,Special Region of Yogyakarta,Yogyakarta,4.5,1508,Setiap hari: 4.00 am–2.00 pm,4.00 am–2.00 pm,4.00 am–2.00 pm,4.00 am–2.00 pm,4.00 am–2.00 pm,4.00 am–2.00 pm,4.00 am–2.00 pm,,4.00 am–2.00 pm,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Pasar+Niten+Baru/data=!4m7!3m6!1s0x2e7a579b9e089ad3:0xdda6c4b72729996c!8m2!3d-7.8400311!4d110.3503417!16s%2Fg%2F11fd7323xw!19sChIJ05oInptXei4RbJkpJ7fEpt0?authuser=0&hl=en&rclk=1,google_maps,0.7943,0x2e7a579b9e089ad3_0xdda6c4b72729996c
Caturtunggal Traditional Market,Traditional market,-7.780685,110.400093,Sleman Regency,"Nologaten, Caturtunggal, Depok",Jalan Nologaten No.326 RT 09 RW 03 Padukuhan,55281,Special Region of Yogyakarta,Yogyakarta,4.4,867,Sen: 5.00 am–12.00 pm | Sel: 5.00 am–12.00 pm | Rab: 5.00 am–12.00 pm | Kam: 5.00 am–12.00 pm | Jum: 5.00–11.00 am | Sab: 5.00 am–12.00 pm | Min: 5.00 am–12.00 pm,5.00 am–12.00 pm,5.00 am–12.00 pm,5.00 am–12.00 pm,5.00 am–12.00 pm,5.00–11.00 am,5.00 am–12.00 pm,,5.00 am–12.00 pm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Caturtunggal+Traditional+Market/data=!4m7!3m6!1s0x2e7a59c24ff98bf9:0xf09d244e9825a526!8m2!3d-7.7806851!4d110.4000935!16s%2Fg%2F11b88vgxtw!19sChIJ-Yv5T8JZei4RJqUlmE4knfA?authuser=0&hl=en&rclk=1,google_maps,0.763,0x2e7a59c24ff98bf9_0xf09d244e9825a526
